INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,longitude,latitude,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID
20148031043.0,20148031043544100,5441,0,traffic-accident,traffic-accident,2014-01-07 14:19:59,,2014-01-07 14:20:59,PENA BLVD OUTBOUND / N GUN CLUB RD,3220315.0,1729762.0,-104.7155146,39.8343955,7,759,dia
201411917.0,201411917544100,5441,0,traffic-accident,traffic-accident,2014-01-08 07:44:59,,2014-01-08 07:44:59,LEETSDALE DR / S COLORADO BLVD,3157343.0,1685826.0,-104.9406981,39.7150647,3,312,cherry-creek
201412086.0,201412086544100,5441,0,traffic-accident,traffic-accident,2014-01-08 09:30:00,,2014-01-08 09:47:59,1500 BLOCK 15TH ST,3140234.0,1698428.0,-105.0012677,39.749933,6,612,union-station
201412836.0,201412836544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:19:59,,2014-01-08 17:19:59,I25 HWYNB / S UNIVERSITY BLVD,3152133.0,1674793.0,-104.9594508,39.6848634,3,312,washington-park
201412775.0,201412775544100,5441,0,traffic-accident,traffic-accident,2014-01-08 16:34:59,,2014-01-08 16:34:59,I25 HWYNB / S STEELE ST,3154677.0,1674806.0,-104.9504116,39.6848571,3,312,cory-merrill
201412005.0,201412005544100,5441,0,traffic-accident,traffic-accident,2014-01-08 08:39:59,,2014-01-08 09:04:59,,3168144.0,1689690.0,-104.9022149,39.7254833,3,321,lowry-field
201412833.0,201412833544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:30:59,,2014-01-08 17:55:59,,3136682.0,1694949.0,-105.0139661,39.7404354,1,123,lincoln-park
201411641.0,201411641544100,5441,0,traffic-accident,traffic-accident,2014-01-08 01:40:00,,2014-01-08 01:40:00,700 BLK S DOWNING ST,3148074.0,1681252.0,-104.9737397,39.7026602,3,311,washington-park-west
201412028.0,201412028544100,5441,0,traffic-accident,traffic-accident,2014-01-08 08:45:00,,2014-01-08 10:09:00,E BUCHTEL BLVD / S LOGAN ST,3145544.0,1679493.0,-104.9827669,39.6978712,3,311,washington-park-west
201412044.0,201412044544100,5441,0,traffic-accident,traffic-accident,2014-01-08 09:02:59,,2014-01-08 09:30:00,I25 HWYSB / S UNIVERSITY BLVD,3152134.0,1674743.0,-104.9594483,39.6847261,3,313,university
201411017.0,201411017540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-07 17:41:00,,2014-01-07 18:00:00,N BROADWAY ST / E 9TH AVE,3144172.0,1691354.0,-104.9874047,39.7304535,6,611,civic-center
201412094.0,201412094540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 09:33:00,,2014-01-08 09:33:00,PEORIA TO WB I70 RAMP / I70 HWYWB,3182174.0,1707689.0,-104.8518805,39.7746291,5,511,stapleton
201412101.0,201412101544100,5441,0,traffic-accident,traffic-accident,2014-01-08 09:34:59,,2014-01-08 09:34:59,E 71ST AVE / N TOWER RD,3204509.0,1726381.0,-104.7718897,39.8254758,5,513,dia
201411899.0,201411899544100,5441,0,traffic-accident,traffic-accident,2014-01-08 07:35:59,,2014-01-08 07:54:59,5100 BLOCK N KITTREDGE ST,3196178.0,1712586.0,-104.8019266,39.7877871,5,513,gateway-green-valley-ranch
201412734.0,201412734544100,5441,0,traffic-accident,traffic-accident,2014-01-08 16:34:59,,2014-01-08 16:35:59,2400 BLOCK W 46TH AVE,3135908.0,1709402.0,-105.0164448,39.7801226,1,111,sunnyside
201412647.0,201412647544100,5441,0,traffic-accident,traffic-accident,2014-01-08 15:49:59,,2014-01-08 15:59:00,N HUMBOLDT ST / E COLFAX AVE,3149134.0,1694869.0,-104.9696901,39.7400246,6,622,cheesman-park
201412055.0,201412055544100,5441,0,traffic-accident,traffic-accident,2014-01-08 09:11:59,,2014-01-08 09:30:00,E 5TH AVE / N LINCOLN ST,3144509.0,1689056.0,-104.9862528,39.7241398,3,311,speer
201412842.0,201412842540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 17:33:59,,2014-01-08 21:07:00,700 BLOCK N JOSEPHINE ST,3152183.0,1690585.0,-104.958939,39.7282149,2,213,congress-park
201451165.0,201451165544100,5441,0,traffic-accident,traffic-accident,2014-01-30 05:39:59,,2014-01-30 05:39:59,E 13TH AVE / N JOSEPHINE ST,3152260.0,1693717.0,-104.9585989,39.7368115,2,213,congress-park
201448275.0,201448275544100,5441,0,traffic-accident,traffic-accident,2014-01-28 13:56:00,,2014-01-28 13:56:00,7TH ST / W COLFAX AVE,3139137.0,1694860.0,-105.0052381,39.7401547,1,123,lincoln-park
201460298.0,201460298544100,5441,0,traffic-accident,traffic-accident,2014-02-04 14:45:59,,2014-02-04 15:20:00,2600 BLOCK S DOWNING ST,3148326.0,1669119.0,-104.9730942,39.6693483,3,313,university
201449974.0,201449974544100,5441,0,traffic-accident,traffic-accident,2014-01-29 13:09:59,,2014-01-30 06:11:59,N SHERIDAN BLVD / W 38TH AVE,3125585.0,1705414.0,-105.0532428,39.76932,1,113,west-highland
201452218.0,201452218544100,5441,0,traffic-accident,traffic-accident,2014-01-30 17:44:00,,2014-01-30 17:44:00,E ALAMEDA AVE / S DAYTON ST,3175733.0,1683728.0,-104.875381,39.7089763,3,321,lowry-field
201450677.0,201450677544100,5441,0,traffic-accident,traffic-accident,2014-01-29 21:04:59,,2014-01-29 22:41:00,E SPEER BLVD / N DOWNING ST,3147992.0,1686961.0,-104.9739137,39.7183339,3,311,speer
201449782.0,201449782544100,5441,0,traffic-accident,traffic-accident,2014-01-29 11:10:00,,2014-01-29 11:35:00,E 46TH AVE / N DAHLIA ST,3159742.0,1709661.0,-104.9316406,39.7804548,2,221,northeast-park-hill
201451219.0,201451219540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-30 06:53:59,,2014-01-30 06:59:59,,3142913.0,1676391.0,-104.9921783,39.6893963,3,313,overland
201452256.0,201452256544100,5441,0,traffic-accident,traffic-accident,2014-01-30 18:04:00,,2014-01-30 18:46:59,E 1ST AVE / N BELLAIRE ST,3158285.0,1686830.0,-104.9373276,39.7178049,3,321,hilltop
201450770.0,201450770540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-29 22:30:00,,2014-01-30 01:53:00,I25 HWYSB / W ALAMEDA AVE,3140912.0,1684324.0,-104.999133,39.7112046,3,311,baker
201452057.0,201452057544100,5441,0,traffic-accident,traffic-accident,2014-01-30 16:03:59,,2014-01-30 20:19:59,5000 BLOCK N COLORADO BLVD,3157518.0,1712477.0,-104.9394916,39.788223,2,221,northeast-park-hill
201452335.0,201452335540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-30 18:49:59,,2014-01-30 18:53:00,I70 HWYWB / I270 HWYWB,3174254.0,1708511.0,-104.8800366,39.7770374,5,511,stapleton
201452662.0,201452662544100,5441,0,traffic-accident,traffic-accident,2014-01-30 22:44:59,,2014-01-30 22:44:59,E 8TH AVE / N WASHINGTON ST,3146603.0,1690866.0,-104.9787716,39.7290758,6,623,capitol-hill
201452363.0,201452363544100,5441,0,traffic-accident,traffic-accident,2014-01-30 19:09:59,,2014-01-30 20:03:00,4590 N NORTHFIELD QUEBEC ST,3167920.0,1709856.0,-104.9025397,39.780846,5,511,stapleton
201452171.0,201452171544100,5441,0,traffic-accident,traffic-accident,2014-01-30 17:13:00,,2014-01-30 17:13:59,E 56TH AVE / PENA BLVD INBOUND,3200517.0,1716480.0,-104.7863786,39.7983839,5,513,gateway-green-valley-ranch
201450952.0,201450952540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-30 00:30:00,,2014-01-30 00:33:59,,3166854.0,1652809.0,-104.9076559,39.6242597,3,323,southmoor-park
201452018.0,201452018540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-11 17:00:00,,2014-01-30 16:27:00,2900 N SHERIDAN BLVD,3125699.0,1701569.0,-105.0529045,39.7587633,1,113,west-highland
201451666.0,201451666544100,5441,0,traffic-accident,traffic-accident,2014-01-30 11:55:00,,2014-01-30 12:14:59,,3147451.0,1706857.0,-104.9754284,39.7729604,2,211,five-points
201452289.0,201452289544100,5441,0,traffic-accident,traffic-accident,2014-01-30 18:17:00,,2014-01-30 18:17:00,N BROADWAY ST / E 17TH AVE,3144153.0,1696054.0,-104.987378,39.7433561,6,611,cbd
201452228.0,201452228544100,5441,0,traffic-accident,traffic-accident,2014-01-30 17:49:59,,2014-01-30 18:29:00,3800 BLOCK E YALE AVE,3157002.0,1668494.0,-104.9422884,39.6674903,3,313,wellshire
201452229.0,201452229544100,5441,0,traffic-accident,traffic-accident,2014-01-30 17:49:59,,2014-01-30 18:24:00,CURTIS ST / 22ND ST,3144123.0,1699487.0,-104.9874158,39.7527807,6,611,five-points
201451904.0,201451904544100,5441,0,traffic-accident,traffic-accident,2014-01-30 14:16:59,,2014-01-30 15:05:59,1100 BLOCK S MONACO ST,3165235.0,1678918.0,-104.9128042,39.6959641,3,322,washington-virginia-vale
201452031.0,201452031544100,5441,0,traffic-accident,traffic-accident,2014-01-30 15:45:00,,2014-01-30 16:47:59,S FEDERAL BLVD / W JEWELL AVE,3133679.0,1673745.0,-105.0250386,39.6822695,4,421,harvey-park
201451231.0,201451231544100,5441,0,traffic-accident,traffic-accident,2014-01-30 06:59:00,,2014-01-30 07:34:59,,3126923.0,1694870.0,-105.0486694,39.7403568,1,122,west-colfax
201447686.0,201447686544100,5441,0,traffic-accident,traffic-accident,2014-01-28 08:15:00,,2014-01-28 08:15:00,7TH ST / AURARIA PKWY,3137922.0,1696645.0,-105.0095242,39.7450729,1,123,auraria
201451355.0,201451355540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-28 12:21:59,,2014-01-30 09:13:00,2001 S UNIVERSITY BLVD,3152055.0,1673014.0,-104.9597656,39.6799809,3,313,university
201451087.0,201451087544100,5441,0,traffic-accident,traffic-accident,2014-01-30 03:29:00,,2014-01-30 04:11:00,N CLERMONT ST / E MLK BLVD,3158835.0,1702905.0,-104.9350171,39.7619242,2,221,north-park-hill
201451753.0,201451753540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-30 02:13:00,,2014-01-30 12:43:59,N SYRACUSE ST / E 35TH AVE,3168995.0,1704168.0,-104.8988489,39.7652123,5,511,stapleton
201452158.0,201452158540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-30 17:06:00,,2014-01-30 17:35:59,S SANTA FE DR / W ALAMEDA AVE,3141472.0,1684323.0,-104.9971426,39.7111934,3,311,baker
201426126.0,201426126540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-16 06:42:00,,2014-01-16 07:12:59,100 BLOCK N QUEBEC ST,3167809.0,1687164.0,-104.9034648,39.718555,3,321,lowry-field
201450658.0,201450658542000,5420,0,traffic-accident-dui-duid,traffic-accident,2014-01-29 20:49:59,,2014-01-29 22:31:00,3100 BLOCK N COLORADO BLVD,3157297.0,1702568.0,-104.9404951,39.7610252,2,221,north-park-hill
201460748.0,201460748544100,5441,0,traffic-accident,traffic-accident,2014-02-04 19:51:59,,2014-02-04 19:51:59,I25 HWYSB / S EMERSON ST,3147193.0,1677387.0,-104.9769499,39.6920639,3,311,platt-park
201460588.0,201460588540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 08:00:00,,2014-02-04 18:56:59,N PENNSYLVANIA ST / E 48TH AVE,3145812.0,1710782.0,-104.9811794,39.7837609,1,112,globeville
201458581.0,201458581540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-03 16:30:00,,2014-02-03 16:45:59,,3141496.0,1694311.0,-104.9968607,39.738612,6,611,civic-center
201460526.0,201460526540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 15:49:59,,2014-02-04 18:24:00,18900 BLK E 47TH DR,3207071.0,1710990.0,-104.763213,39.7831698,5,513,gateway-green-valley-ranch
201453332.0,201453332540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-31 10:32:59,,2014-01-31 10:51:59,I70 HWYWB / N SHERIDAN BLVD,3125559.0,1710643.0,-105.0532438,39.7836748,1,111,regis
201459440.0,201459440544100,5441,0,traffic-accident,traffic-accident,2014-02-04 05:29:59,,2014-02-04 05:44:00,I70 HWYWB / I25 HWYSB,3143463.0,1709496.0,-104.9895631,39.7802672,1,112,globeville
201460091.0,201460091544100,5441,0,traffic-accident,traffic-accident,2014-02-04 12:42:00,,2014-02-04 13:05:59,W LAYTON AVE / S WADSWORTH WAY,3116283.0,1654595.0,-105.0871549,39.6299309,4,423,marston
201460639.0,201460639540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 17:15:00,,2014-02-04 18:11:59,N INCA ST / W 4TH AVE,3141336.0,1688451.0,-104.9975448,39.7225276,3,311,baker
201460629.0,201460629544100,5441,0,traffic-accident,traffic-accident,2014-02-04 18:10:00,,2014-02-04 18:14:00,E 48TH PL / N LIVERPOOL ST,3212667.0,1710738.0,-104.7433101,39.7823517,5,513,gateway-green-valley-ranch
201457220.0,201457220544100,5441,0,traffic-accident,traffic-accident,2014-02-02 21:49:59,,2014-02-02 21:49:59,W 14TH AVE / N SPEER BLVD,3141275.0,1694253.0,-104.9976476,39.7384562,1,123,lincoln-park
201459625.0,201459625544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:04:59,,2014-02-04 08:15:00,N FEDERAL BLVD / W 3RD AVE,3133586.0,1687914.0,-105.0251059,39.7211679,4,411,barnum
201459819.0,201459819544100,5441,0,traffic-accident,traffic-accident,2014-02-04 10:03:59,,2014-02-04 10:38:00,I70 HWYEB / N BRIGHTON BLVD,3149758.0,1709392.0,-104.9671683,39.7798825,2,212,elyria-swansea
201460240.0,201460240540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 14:10:59,,2014-02-04 15:11:59,I25 HWYNB / I225 HWYNB,3167089.0,1656410.0,-104.9067381,39.6341412,3,323,hampden-south
20148034188.0,20148034188544100,5441,0,traffic-accident,traffic-accident,2014-02-04 17:29:59,,2014-02-04 19:03:59,8400 BLOCK PENA BLVD,3231977.0,1735292.0,-104.6738123,39.8492917,7,759,dia
201459760.0,201459760544100,5441,0,traffic-accident,traffic-accident,2014-02-04 09:26:00,,2014-02-04 10:05:59,E ASBURY AVE / S MILWAUKEE ST,3154171.0,1673122.0,-104.9522455,39.6802426,3,313,university-park
201456624.0,201456624544100,5441,0,traffic-accident,traffic-accident,2014-02-02 13:24:00,,2014-02-02 13:24:00,,3173050.0,1694018.0,-104.8846694,39.7372745,2,223,east-colfax
201448615.0,201448615540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-27 23:00:00,,2014-01-28 20:25:00,4300 BLOCK N ANAHEIM CT,3186822.0,1708452.0,-104.8353251,39.7766315,5,512,montbello
201459659.0,201459659544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:26:00,,2014-02-04 08:26:00,I25 HWYNB / PARK AVEW,3141968.0,1705025.0,-104.9949705,39.7680166,1,112,globeville
201459719.0,201459719544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:49:59,,2014-02-04 09:13:00,I70 HWYEB / N BRIGHTON BLVD,3149758.0,1709392.0,-104.9671683,39.7798825,2,212,elyria-swansea
201460115.0,201460115544100,5441,0,traffic-accident,traffic-accident,2014-02-04 12:56:59,,2014-02-04 13:15:00,S TAMARAC ST / I225 HWYSB,3170806.0,1657020.0,-104.8935266,39.6357485,3,323,hampden-south
201459945.0,201459945544100,5441,0,traffic-accident,traffic-accident,2014-02-04 11:16:59,,2014-02-04 11:16:59,,3157296.0,1694956.0,-104.9406654,39.740129,2,213,congress-park
201459638.0,201459638544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:04:59,,2014-02-04 08:48:59,I25 HWYNB / S SANTA FE DR,3141677.0,1682885.0,-104.9964423,39.7072426,3,311,baker
201460003.0,201460003544100,5441,0,traffic-accident,traffic-accident,2014-02-04 11:51:00,,2014-02-04 11:51:00,I25 HWYSB / W 6TH AVE,3136882.0,1689517.0,-105.0133584,39.7255206,3,311,baker
201460338.0,201460338544100,5441,0,traffic-accident,traffic-accident,2014-02-04 15:11:59,,2014-02-04 18:04:00,800 BLOCK W 8TH AVE,3141245.0,1690706.0,-104.997824,39.7287194,1,123,lincoln-park
201460151.0,201460151540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 13:15:00,,2014-02-04 14:09:00,E WARREN AVE / S LAFAYETTE ST,3148872.0,1671797.0,-104.9710993,39.6766913,3,313,university
201459706.0,201459706544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:45:00,,2014-02-04 09:15:59,S SHERIDAN BLVD / W KENYON AVE,3125861.0,1662138.0,-105.0530184,39.6505142,4,423,fort-logan
201460434.0,201460434544100,5441,0,traffic-accident,traffic-accident,2014-02-04 15:59:59,,2014-02-04 16:21:59,5000 BLOCK N CHAMBERS RD,3194000.0,1711849.0,-104.8096964,39.7858096,5,513,gateway-green-valley-ranch
201460513.0,201460513544100,5441,0,traffic-accident,traffic-accident,2014-02-04 16:54:00,,2014-02-04 18:17:59,4400 BLOCK S QUEBEC ST,3168627.0,1657308.0,-104.9012565,39.6365788,3,323,hampden-south
201460330.0,201460330544100,5441,0,traffic-accident,traffic-accident,2014-02-04 15:07:00,,2014-02-04 15:42:00,I25 HWYNB / S DOWNING ST,3148191.0,1676641.0,-104.9734189,39.6900001,3,313,washington-park-west
201459599.0,201459599544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:10:00,,2014-02-04 08:10:59,W FLOYD AVE / S IRVING ST,3132388.0,1664696.0,-105.0297918,39.6574461,4,423,harvey-park-south
201459469.0,201459469544100,5441,0,traffic-accident,traffic-accident,2014-02-04 06:14:00,,2014-02-04 06:36:59,I25 HWYNB / E EVANS AVE,3159374.0,1672501.0,-104.933774,39.6784502,3,322,goldsmith
201459626.0,201459626544100,5441,0,traffic-accident,traffic-accident,2014-02-04 08:07:59,,2014-02-04 08:07:59,I70 HWYWB / I25 HWYSB,3143463.0,1709496.0,-104.9895631,39.7802672,1,112,globeville
201459969.0,201459969544100,5441,0,traffic-accident,traffic-accident,2014-02-04 11:29:59,,2014-02-04 13:05:59,W KENTUCKY AVE / S FEDERAL BLVD,3133632.0,1680353.0,-105.0250828,39.7004107,4,412,westwood
201459852.0,201459852544100,5441,0,traffic-accident,traffic-accident,2014-02-04 10:24:00,,2014-02-04 10:24:00,I70 HWYWB / N WASHINGTON ST,3146388.0,1709297.0,-104.9791603,39.7796753,1,112,globeville
201460140.0,201460140544100,5441,0,traffic-accident,traffic-accident,2014-02-04 13:11:00,,2014-02-04 13:43:00,E ELLSWORTH AVE / S PENNSYLVANIA ST,3145870.0,1686292.0,-104.9814704,39.7165308,3,311,speer
201460687.0,201460687544100,5441,0,traffic-accident,traffic-accident,2014-02-04 18:58:00,,2014-02-04 18:58:00,E EVANS AVE / S WILLIAMS ST,3150190.0,1672456.0,-104.9664032,39.6784793,3,313,university
201460072.0,201460072544100,5441,0,traffic-accident,traffic-accident,2014-02-04 12:30:00,,2014-02-04 12:30:59,5500 BLK N CARSON WAY,3190231.0,1715972.0,-104.8229976,39.7972055,5,512,montbello
201458703.0,201458703544100,5441,0,traffic-accident,traffic-accident,2014-02-03 17:58:00,,2014-02-03 17:58:00,W COLFAX AVE / N BANNOCK ST,3143321.0,1694852.0,-104.9903606,39.7400693,6,611,civic-center
201460551.0,201460551540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-04 17:15:00,,2014-02-04 18:11:59,W 6TH AVE / N KALAMATH ST,3140597.0,1689605.0,-105.0001494,39.7257068,3,311,baker
201458004.0,201458004544100,5441,0,traffic-accident,traffic-accident,2014-02-03 09:56:00,,2014-02-03 09:56:00,I25 HWYSB / E YALE AVE,3161681.0,1668521.0,-104.9256673,39.6674844,3,313,university-hills
201460484.0,201460484544100,5441,0,traffic-accident,traffic-accident,2014-02-04 16:31:00,,2014-02-04 16:31:00,E BUCHTEL BLVD / S HIGH ST,3150557.0,1674727.0,-104.9650518,39.6847078,3,313,university
201460462.0,201460462544100,5441,0,traffic-accident,traffic-accident,2014-02-04 16:18:59,,2014-02-04 17:20:59,S UNIVERSITY BLVD / I25 HWYNB,3152133.0,1674793.0,-104.9594508,39.6848634,3,312,washington-park
201455699.0,201455699540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-02-01 21:59:59,,2014-02-01 21:59:59,700 BLK N WOLFF ST,3127031.0,1690673.0,-105.0483595,39.7288337,1,122,villa-park
201459505.0,201459505544100,5441,0,traffic-accident,traffic-accident,2014-02-04 06:49:59,,2014-02-04 07:44:59,6400 BLOCK E HAMPDEN AVE,3164960.0,1663273.0,-104.9141399,39.6530199,3,323,hampden-south
201412012.0,201412012540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 08:39:59,,2014-01-08 09:04:59,5400 BLOCK E 8TH AVE,3161940.0,1690996.0,-104.9242413,39.7291785,2,222,hale
201412809.0,201412809544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:15:00,,2014-01-08 18:31:59,S LOGAN ST / E BAYAUD AVE,3145529.0,1685636.0,-104.9826958,39.7147353,3,311,speer
201411915.0,201411915544100,5441,0,traffic-accident,traffic-accident,2014-01-08 07:25:59,,2014-01-08 08:00:00,,3154975.0,1704266.0,-104.9487176,39.7657254,2,212,clayton
201411958.0,201411958544100,5441,0,traffic-accident,traffic-accident,2014-01-08 08:10:00,,2014-01-08 08:45:00,I70 HWYEB / N PECOS ST,3138718.0,1710516.0,-105.0064256,39.7831392,1,111,sunnyside
201411852.0,201411852544100,5441,0,traffic-accident,traffic-accident,2014-01-08 07:12:00,,2014-01-08 10:18:00,2700 BLOCK S DECATUR ST,3134371.0,1667873.0,-105.0226896,39.6661394,4,422,college-view-south-platte
201412628.0,201412628540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-07 23:00:00,,2014-01-08 17:29:59,700 BLOCK S WOLFF ST / W OHIO AVE,3127085.0,1681381.0,-105.0483318,39.7033244,4,412,westwood
201412813.0,201412813544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:16:00,,2014-01-08 17:54:00,,3182580.0,1710373.0,-104.8503679,39.781989,5,511,montbello
201411213.0,201411213544100,5441,0,traffic-accident,traffic-accident,2014-01-07 20:07:59,,2014-01-07 20:29:00,E 14TH AVE / N CLARKSON ST,3146909.0,1694270.0,-104.9776141,39.7384156,6,623,capitol-hill
201411826.0,201411826544100,5441,0,traffic-accident,traffic-accident,2014-01-08 06:53:59,,2014-01-08 07:44:59,I70 HWYEB / N PECOS ST,3138718.0,1710516.0,-105.0064256,39.7831392,1,111,sunnyside
201412056.0,201412056544100,5441,0,traffic-accident,traffic-accident,2014-01-08 09:11:59,,2014-01-08 11:07:59,,3133447.0,1708121.0,-105.0252246,39.7766417,1,111,berkeley
201412762.0,201412762544100,5441,0,traffic-accident,traffic-accident,2014-01-08 16:44:59,,2014-01-08 16:48:59,N NOME ST / E 37TH AVE,3182236.0,1705395.0,-104.8517182,39.7683306,5,511,stapleton
201411131.0,201411131540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-07 19:05:00,,2014-01-07 19:15:59,N VINE ST / E 16TH AVE,3151224.0,1695463.0,-104.9622458,39.7416215,6,622,city-park-west
201411831.0,201411831540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 06:56:00,,2014-01-08 08:51:59,N PECOS ST / W 48TH AVE,3138713.0,1710771.0,-105.0064384,39.7838393,1,111,chaffee-park
201412926.0,201412926544100,5441,0,traffic-accident,traffic-accident,2014-01-08 18:30:00,,2014-01-08 19:19:59,E VIRGINIA AVE / S LINCOLN ST,3144515.0,1683004.0,-104.9863531,39.7075257,3,311,washington-park-west
201412644.0,201412644544100,5441,0,traffic-accident,traffic-accident,2014-01-08 15:47:59,,2014-01-08 17:45:59,,3161664.0,1692315.0,-104.9251929,39.7328042,2,222,hale
201412637.0,201412637544100,5441,0,traffic-accident,traffic-accident,2014-01-08 15:40:00,,2014-01-08 18:00:00,1700 BLOCK W JEWELL AVE,3138765.0,1673740.0,-105.0069685,39.6821814,4,422,college-view-south-platte
201411999.0,201411999544100,5441,0,traffic-accident,traffic-accident,2014-01-08 08:35:00,,2014-01-08 09:36:00,,3193973.0,1712598.0,-104.8097722,39.7878663,5,512,montbello
201412761.0,201412761544100,5441,0,traffic-accident,traffic-accident,2014-01-08 16:48:59,,2014-01-08 17:17:59,,3172662.0,1655055.0,-104.8869838,39.6303198,3,323,hampden-south
201412785.0,201412785544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:00:00,,2014-01-08 17:01:59,E 17TH AVE / N LINCOLN ST,3144508.0,1696028.0,-104.9861161,39.7432792,6,621,north-capitol-hill
201412845.0,201412845544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:39:59,,2014-01-08 18:49:59,S BROADWAY ST / E ALAMEDA AVE,3144163.0,1684325.0,-104.9875777,39.7111576,3,311,baker
201412757.0,201412757540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 16:47:00,,2014-01-08 16:47:00,,3131216.0,1684672.0,-105.0335902,39.7123017,4,411,barnum
201412060.0,201412060540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-07 08:29:59,,2014-01-08 09:33:00,3300 BLOCK W 16TH AVE,3131964.0,1695739.0,-105.0307282,39.7426722,1,121,west-colfax
201412956.0,201412956544100,5441,0,traffic-accident,traffic-accident,2014-01-08 18:46:59,,2014-01-08 21:36:00,8000 BLOCK E 12TH AVE,3169812.0,1692979.0,-104.8962072,39.7344819,2,223,east-colfax
201412180.0,201412180540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 10:30:00,,2014-01-08 11:13:59,700 BLOCK S LINCOLN ST,3144634.0,1681628.0,-104.9859578,39.7037464,3,311,washington-park-west
201412219.0,201412219540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-08 10:50:00,,2014-01-08 11:29:59,1221 N PEARL ST,3146194.0,1693260.0,-104.980177,39.7356542,6,623,capitol-hill
201410775.0,201410775544100,5441,0,traffic-accident,traffic-accident,2014-01-07 15:04:59,,2014-01-08 10:53:00,1300 BLOCK S FEDERAL BLVD,3133678.0,1677363.0,-105.0249749,39.6922018,4,422,ruby-hill
201412489.0,201412489544100,5441,0,traffic-accident,traffic-accident,2014-01-08 14:13:00,,2014-01-08 15:08:00,E HAMPDEN AVE / S VERBENA ST,3171230.0,1663339.0,-104.891871,39.6530879,3,323,hampden-south
201412667.0,201412667544100,5441,0,traffic-accident,traffic-accident,2014-01-08 15:59:59,,2014-01-08 16:57:00,E YALE AVE / I25 HWYNB,3161735.0,1668523.0,-104.9254754,39.667489,3,323,hampden
201412826.0,201412826544100,5441,0,traffic-accident,traffic-accident,2014-01-08 17:26:00,,2014-01-08 18:04:00,100 BLOCK N DETROIT ST,3153466.0,1686975.0,-104.9544547,39.7182837,3,312,cherry-creek
201410593.0,201410593540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-07 13:05:00,,2014-01-07 13:54:00,400 W 48TH AVE,3142821.0,1710447.0,-104.9918283,39.7828877,1,112,globeville
201412689.0,201412689544100,5441,0,traffic-accident,traffic-accident,2014-01-08 16:09:00,,2014-01-08 16:40:00,1100 BLK N FEDERAL BLVD,3133835.0,1692711.0,-105.0241314,39.7343331,1,122,sun-valley
